musicId,frameTime,Arousal(mean),Valence(mean)
22,31.0,0.423717,0.511338
22,31.5,0.424577,0.509739
22,32.0,0.425681,0.508798
22,32.5,0.426062,0.507808
22,33.0,0.422852,0.50765
22,33.5,0.420054,0.508685
22,34.0,0.415164,0.509998
22,34.5,0.410522,0.509764
22,35.0,0.413655,0.506458
22,35.5,0.41327,0.509405
22,36.0,0.411032,0.509885
22,36.5,0.412138,0.508532
22,37.0,0.409889,0.507701
22,37.5,0.408322,0.504412
22,38.0,0.407803,0.50496
22,38.5,0.404934,0.506062
22,39.0,0.409849,0.505476
22,39.5,0.412322,0.5072
22,40.0,0.416493,0.504067
22,40.5,0.418296,0.503472
22,41.0,0.418139,0.498968
22,41.5,0.420385,0.501415
22,42.0,0.422117,0.500979
22,42.5,0.420007,0.505315
22,43.0,0.421879,0.508247
22,43.5,0.420611,0.510098
22,44.0,0.41848,0.512412
22,44.5,0.419912,0.512828
24,15.0,0.539122,0.500426
24,15.5,0.543683,0.501188
24,16.0,0.54507,0.500393
24,16.5,0.545735,0.500335
24,17.0,0.545156,0.501701
24,17.5,0.542059,0.504212
24,18.0,0.539823,0.50394
24,18.5,0.535044,0.499448
24,19.0,0.540006,0.496432
24,19.5,0.541503,0.49898
24,20.0,0.541762,0.496116
24,20.5,0.54404,0.488652
24,21.0,0.548751,0.485883
24,21.5,0.552875,0.484531
24,22.0,0.539663,0.481875
24,22.5,0.543393,0.481056
24,23.0,0.547956,0.483456
24,23.5,0.550524,0.48079
24,24.0,0.552689,0.478808
24,24.5,0.551258,0.481626
24,25.0,0.54904,0.477956
24,25.5,0.546239,0.475598
24,26.0,0.544765,0.475639
24,26.5,0.542806,0.475973
24,27.0,0.547455,0.475785
24,27.5,0.55022,0.476485
24,28.0,0.547114,0.477113
24,28.5,0.54722,0.476847
24,29.0,0.546476,0.476531
24,29.5,0.547938,0.475609
24,30.0,0.548601,0.475439
24,30.5,0.547078,0.475302
24,31.0,0.542673,0.475207
24,31.5,0.540494,0.475085
24,32.0,0.537146,0.475085
24,32.5,0.53604,0.474898
24,33.0,0.536704,0.475828
24,33.5,0.537503,0.476672
24,34.0,0.533782,0.476875
24,34.5,0.541801,0.482385
24,35.0,0.552636,0.483653
24,35.5,0.552168,0.4819
24,36.0,0.557586,0.478303
24,36.5,0.562544,0.476375
24,37.0,0.563153,0.475737
24,37.5,0.576431,0.471777
24,38.0,0.592324,0.464854
24,38.5,0.596696,0.460831
24,39.0,0.590491,0.45913
24,39.5,0.590515,0.42828
24,40.0,0.588087,0.410917
24,40.5,0.588229,0.398795
24,41.0,0.602025,0.401332
24,41.5,0.603803,0.414725
24,42.0,0.603274,0.400864
24,42.5,0.605867,0.398191
24,43.0,0.605624,0.396849
24,43.5,0.606812,0.396176
24,44.0,0.607242,0.397626
24,44.5,0.609641,0.398891
25,15.0,0.751283,0.364693
25,15.5,0.755937,0.357218
25,16.0,0.75456,0.353188
25,16.5,0.768288,0.348695
25,17.0,0.764807,0.343396
25,17.5,0.776587,0.342195
25,18.0,0.774104,0.339952
25,18.5,0.77794,0.337673
25,19.0,0.789469,0.334093
25,19.5,0.797157,0.335063
25,20.0,0.790366,0.329812
25,20.5,0.787384,0.32501
25,21.0,0.78599,0.320554
25,21.5,0.788344,0.322312
25,22.0,0.791264,0.372305
25,22.5,0.788791,0.37
25,23.0,0.788366,0.373973
25,23.5,0.792146,0.379685
25,24.0,0.78453,0.377744
25,24.5,0.782884,0.371538
25,25.0,0.786069,0.385614
25,25.5,0.78544,0.378755
25,26.0,0.782442,0.385621
25,26.5,0.777451,0.382682
25,27.0,0.763406,0.384549
25,27.5,0.754396,0.38336
25,28.0,0.745353,0.389733
25,28.5,0.745719,0.401582
25,29.0,0.752012,0.406304
25,29.5,0.754252,0.407453
25,30.0,0.75976,0.40837
25,30.5,0.753478,0.41317
25,31.0,0.747364,0.412514
25,31.5,0.756521,0.406943
25,32.0,0.75079,0.408127
25,32.5,0.755346,0.409167
25,33.0,0.752961,0.418705
25,33.5,0.753172,0.422283
25,34.0,0.752168,0.410436
25,34.5,0.752596,0.409813
25,35.0,0.756352,0.41441
25,35.5,0.751379,0.420765
25,36.0,0.749337,0.418496
25,36.5,0.761221,0.414228
25,37.0,0.767363,0.419065
25,37.5,0.765981,0.418422
25,38.0,0.768723,0.390744
25,38.5,0.776609,0.42164
25,39.0,0.778314,0.398128
25,39.5,0.780201,0.409742
25,40.0,0.779629,0.413638
25,40.5,0.778981,0.404738
25,41.0,0.77418,0.413913
25,41.5,0.776474,0.412116
25,42.0,0.779504,0.404608
25,42.5,0.781381,0.412791
25,43.0,0.771801,0.416257
25,43.5,0.772015,0.412231
25,44.0,0.773409,0.412169
25,44.5,0.780586,0.419681
31,15.0,0.53039,0.418296
31,15.5,0.525486,0.418296
31,16.0,0.523275,0.418296
31,16.5,0.520942,0.418296
31,17.0,0.522167,0.418537
31,17.5,0.523763,0.418731
31,18.0,0.524867,0.417037
31,18.5,0.525596,0.414214
31,19.0,0.531037,0.414233
31,19.5,0.533948,0.410999
31,20.0,0.536855,0.411145
31,20.5,0.539651,0.411341
31,21.0,0.540914,0.411341
31,21.5,0.541888,0.40855
31,22.0,0.541273,0.407646
31,22.5,0.541957,0.40738
31,23.0,0.542783,0.406994
31,23.5,0.543083,0.407481
31,24.0,0.544006,0.408
31,24.5,0.544171,0.407192
31,25.0,0.54439,0.405305
31,25.5,0.544825,0.404385
31,26.0,0.545915,0.404571
31,26.5,0.546567,0.404602
31,27.0,0.546692,0.404855
31,27.5,0.548817,0.405595
31,28.0,0.548736,0.404788
31,28.5,0.549687,0.403096
31,29.0,0.552991,0.402428
31,29.5,0.551937,0.402414
31,30.0,0.549526,0.402211
31,30.5,0.548161,0.403156
31,31.0,0.547328,0.403002
31,31.5,0.546779,0.406437
31,32.0,0.542408,0.409075
31,32.5,0.540475,0.408324
31,33.0,0.541379,0.408733
31,33.5,0.54316,0.408299
31,34.0,0.542021,0.408458
31,34.5,0.541152,0.408951
31,35.0,0.540261,0.408669
31,35.5,0.536707,0.409038
31,36.0,0.537683,0.413528
31,36.5,0.539934,0.413472
31,37.0,0.541578,0.4133
31,37.5,0.532785,0.413512
31,38.0,0.532137,0.413952
31,38.5,0.529511,0.413092
31,39.0,0.528953,0.413175
31,39.5,0.529724,0.4133
31,40.0,0.529823,0.411802
31,40.5,0.530768,0.410287
31,41.0,0.531569,0.409429
31,41.5,0.532009,0.409379
31,42.0,0.530712,0.409387
31,42.5,0.53032,0.409387
31,43.0,0.527893,0.409387
31,43.5,0.527565,0.409248
31,44.0,0.527928,0.409239
31,44.5,0.53723,0.409387
32,15.0,0.498731,0.430962
32,15.5,0.500801,0.431108
32,16.0,0.500777,0.431716
32,16.5,0.499719,0.432231
32,17.0,0.501314,0.432924
32,17.5,0.494979,0.431123
32,18.0,0.487129,0.43457
32,18.5,0.484749,0.436915
32,19.0,0.484535,0.43766
32,19.5,0.489591,0.438499
32,20.0,0.491607,0.438667
32,20.5,0.489816,0.438242
32,21.0,0.489148,0.438004
32,21.5,0.488902,0.43763
32,22.0,0.485604,0.43763
32,22.5,0.485266,0.43763
32,23.0,0.483271,0.43763
32,23.5,0.478127,0.446817
32,24.0,0.478269,0.44779
32,24.5,0.477464,0.44577
32,25.0,0.473608,0.440652
32,25.5,0.473655,0.436148
32,26.0,0.474527,0.429817
32,26.5,0.473227,0.422784
32,27.0,0.470172,0.417577
32,27.5,0.474856,0.418519
32,28.0,0.476978,0.415347
32,28.5,0.475967,0.414043
32,29.0,0.475846,0.413309
32,29.5,0.47734,0.411047
32,30.0,0.481794,0.408084
32,30.5,0.480367,0.404085
32,31.0,0.481274,0.409974
32,31.5,0.481117,0.404621
32,32.0,0.479407,0.404563
32,32.5,0.478195,0.404889
32,33.0,0.478975,0.402681
32,33.5,0.476641,0.404042
32,34.0,0.478894,0.403499
32,34.5,0.49369,0.40249
32,35.0,0.495554,0.401294
32,35.5,0.493789,0.401532
32,36.0,0.49608,0.39965
32,36.5,0.498134,0.398086
32,37.0,0.500105,0.396157
32,37.5,0.499513,0.396222
32,38.0,0.50029,0.394478
32,38.5,0.498881,0.394408
32,39.0,0.49606,0.39426
32,39.5,0.495221,0.393375
32,40.0,0.494376,0.393409
32,40.5,0.492495,0.392773
32,41.0,0.49132,0.391215
32,41.5,0.489039,0.391867
32,42.0,0.488993,0.393174
32,42.5,0.487597,0.38687
32,43.0,0.487767,0.386864
32,43.5,0.487972,0.387082
32,44.0,0.487524,0.386431
32,44.5,0.487891,0.383849
35,15.0,0.516832,0.666216
35,15.5,0.513727,0.665472
35,16.0,0.509151,0.666161
35,16.5,0.508445,0.667618
35,17.0,0.508983,0.668249
35,17.5,0.509457,0.668587
35,18.0,0.509783,0.668608
35,18.5,0.511819,0.668823
35,19.0,0.512066,0.669022
35,19.5,0.51288,0.669022
35,20.0,0.514212,0.669037
35,20.5,0.514239,0.669931
35,21.0,0.514239,0.674548
35,21.5,0.517251,0.677363
35,22.0,0.517283,0.678538
35,22.5,0.515544,0.678587
35,23.0,0.515544,0.678587
35,23.5,0.516297,0.678587
35,24.0,0.517283,0.678587
35,24.5,0.517545,0.678587
35,25.0,0.515307,0.678587
35,25.5,0.514695,0.683893
35,26.0,0.514891,0.689514
35,26.5,0.515015,0.692451
35,27.0,0.51466,0.693046
35,27.5,0.514208,0.693261
35,28.0,0.514022,0.693429
35,28.5,0.514022,0.693863
35,29.0,0.512124,0.694564
35,29.5,0.50804,0.694783
35,30.0,0.507283,0.694998
35,30.5,0.50724,0.695
35,31.0,0.507065,0.695
35,31.5,0.507065,0.695215
35,32.0,0.507065,0.695218
35,32.5,0.507065,0.694698
35,33.0,0.505109,0.708494
35,33.5,0.50319,0.714157
35,34.0,0.498267,0.705024
35,34.5,0.497283,0.706631
35,35.0,0.494696,0.703672
35,35.5,0.49337,0.700674
35,36.0,0.49337,0.701957
35,36.5,0.49337,0.701957
35,37.0,0.49337,0.702174
35,37.5,0.49337,0.702392
35,38.0,0.49337,0.702592
35,38.5,0.493416,0.702609
35,39.0,0.493914,0.70281
35,39.5,0.495455,0.702827
35,40.0,0.49601,0.703043
35,40.5,0.463688,0.703175
35,41.0,0.456069,0.70731
35,41.5,0.467391,0.713695
35,42.0,0.467391,0.712653
35,42.5,0.467608,0.71237
35,43.0,0.469782,0.712391
35,43.5,0.469708,0.712608
35,44.0,0.469565,0.712608
35,44.5,0.469565,0.712608
37,15.0,0.677659,0.57495
37,15.5,0.677119,0.579386
37,16.0,0.675127,0.616255
37,16.5,0.673427,0.630236
37,17.0,0.671837,0.629418
37,17.5,0.672442,0.628315
37,18.0,0.672442,0.628344
37,18.5,0.672442,0.642053
37,19.0,0.672442,0.652598
37,19.5,0.672442,0.650272
37,20.0,0.672442,0.650272
37,20.5,0.672442,0.650272
37,21.0,0.672442,0.650272
37,21.5,0.674639,0.650272
37,22.0,0.679051,0.650272
37,22.5,0.682702,0.650272
37,23.0,0.68505,0.650272
37,23.5,0.68505,0.650272
37,24.0,0.68505,0.6402
37,24.5,0.68505,0.634097
37,25.0,0.68505,0.625986
37,25.5,0.685485,0.621943
37,26.0,0.684235,0.621529
37,26.5,0.681544,0.620231
37,27.0,0.680386,0.618365
37,27.5,0.680703,0.615058
37,28.0,0.680846,0.616908
37,28.5,0.68092,0.618538
37,29.0,0.679626,0.614534
37,29.5,0.676363,0.613821
37,30.0,0.676138,0.612164
37,30.5,0.673875,0.609052
37,31.0,0.673309,0.608315
37,31.5,0.672262,0.608315
37,32.0,0.671138,0.608098
37,32.5,0.671138,0.611532
37,33.0,0.665326,0.628526
37,33.5,0.662007,0.635456
37,34.0,0.665772,0.639657
37,34.5,0.671577,0.639037
37,35.0,0.672348,0.638892
37,35.5,0.668235,0.639185
37,36.0,0.668631,0.639185
37,36.5,0.670163,0.639185
37,37.0,0.670594,0.639185
37,37.5,0.678248,0.639185
37,38.0,0.686929,0.643385
37,38.5,0.699457,0.643003
37,39.0,0.704099,0.642881
37,39.5,0.70906,0.642881
37,40.0,0.715832,0.642881
37,40.5,0.717115,0.642881
37,41.0,0.717332,0.642881
37,41.5,0.717332,0.642881
37,42.0,0.717332,0.642881
37,42.5,0.717332,0.643378
37,43.0,0.715935,0.643618
37,43.5,0.71303,0.643261
37,44.0,0.712199,0.642446
37,44.5,0.708867,0.642446
39,15.0,0.777632,0.58265
39,15.5,0.779532,0.579765
39,16.0,0.781807,0.578986
39,16.5,0.783794,0.577001
39,17.0,0.777016,0.579198
39,17.5,0.77571,0.577546
39,18.0,0.776229,0.576687
39,18.5,0.775778,0.571414
39,19.0,0.774265,0.567688
39,19.5,0.776215,0.570716
39,20.0,0.7769,0.574851
39,20.5,0.777834,0.574914
39,21.0,0.774296,0.575113
39,21.5,0.778085,0.576395
39,22.0,0.780957,0.576418
39,22.5,0.783094,0.576418
39,23.0,0.786021,0.576083
39,23.5,0.786949,0.577069
39,24.0,0.785126,0.576677
39,24.5,0.788938,0.578721
39,25.0,0.790715,0.579527
39,25.5,0.790244,0.581418
39,26.0,0.789469,0.581418
39,26.5,0.788779,0.582399
39,27.0,0.791029,0.583547
39,27.5,0.789405,0.582564
39,28.0,0.788376,0.582505
39,28.5,0.791813,0.573517
39,29.0,0.793389,0.567018
39,29.5,0.790516,0.614008
39,30.0,0.789254,0.619576
39,30.5,0.786767,0.620064
39,31.0,0.789439,0.617317
39,31.5,0.793221,0.619768
39,32.0,0.794124,0.616591
39,32.5,0.793571,0.599891
39,33.0,0.797129,0.592791
39,33.5,0.795195,0.588181
39,34.0,0.796243,0.586621
39,34.5,0.798523,0.585083
39,35.0,0.798612,0.579687
39,35.5,0.800995,0.581123
39,36.0,0.803329,0.571018
39,36.5,0.807756,0.565452
39,37.0,0.807923,0.56461
39,37.5,0.809557,0.562112
39,38.0,0.812369,0.564965
39,38.5,0.812823,0.564441
39,39.0,0.813948,0.564997
39,39.5,0.81265,0.563678
39,40.0,0.814835,0.564277
39,40.5,0.814287,0.567416
39,41.0,0.814326,0.575035
39,41.5,0.814766,0.576355
39,42.0,0.819074,0.574565
39,42.5,0.817694,0.576635
39,43.0,0.817271,0.577939
39,43.5,0.817473,0.577939
39,44.0,0.815218,0.577379
39,44.5,0.812401,0.577382
40,15.0,0.345576,0.49072
40,15.5,0.344636,0.492193
40,16.0,0.342713,0.493913
40,16.5,0.342737,0.49327
40,17.0,0.34272,0.494122
40,17.5,0.342611,0.507313
40,18.0,0.341547,0.50691
40,18.5,0.338847,0.506957
40,19.0,0.339617,0.507157
40,19.5,0.341234,0.507596
40,20.0,0.341545,0.507392
40,20.5,0.341903,0.507124
40,21.0,0.34527,0.506957
40,21.5,0.346853,0.506935
40,22.0,0.347066,0.507338
40,22.5,0.344725,0.508138
40,23.0,0.344499,0.50845
40,23.5,0.345967,0.508696
40,24.0,0.344888,0.508038
40,24.5,0.344252,0.507826
40,25.0,0.34552,0.508692
40,25.5,0.357032,0.516093
40,26.0,0.361751,0.518695
40,26.5,0.372654,0.519201
40,27.0,0.378521,0.523804
40,27.5,0.380644,0.537269
40,28.0,0.381213,0.543281
40,28.5,0.381263,0.551068
40,29.0,0.38067,0.55343
40,29.5,0.383381,0.556484
40,30.0,0.382978,0.558711
40,30.5,0.383638,0.559275
40,31.0,0.383329,0.559226
40,31.5,0.383533,0.560334
40,32.0,0.38335,0.560966
40,32.5,0.386281,0.561092
40,33.0,0.38655,0.561886
40,33.5,0.386517,0.562312
40,34.0,0.388042,0.564377
40,34.5,0.391398,0.566087
40,35.0,0.398604,0.56624
40,35.5,0.400194,0.567535
40,36.0,0.400787,0.567438
40,36.5,0.409109,0.566817
40,37.0,0.420435,0.56637
40,37.5,0.451037,0.565772
40,38.0,0.449989,0.565385
40,38.5,0.45129,0.565752
40,39.0,0.448937,0.565652
40,39.5,0.450302,0.558703
40,40.0,0.451045,0.554565
40,40.5,0.447582,0.553457
40,41.0,0.449169,0.55196
40,41.5,0.446029,0.551185
40,42.0,0.447501,0.550238
40,42.5,0.447415,0.549782
40,43.0,0.448527,0.549782
40,43.5,0.448126,0.549782
40,44.0,0.450275,0.549782
40,44.5,0.447769,0.549782
41,15.0,0.430808,0.467615
41,15.5,0.429907,0.46848
41,16.0,0.43034,0.471714
41,16.5,0.430578,0.479694
41,17.0,0.429975,0.482041
41,17.5,0.429235,0.483211
41,18.0,0.426901,0.483968
41,18.5,0.421313,0.485936
41,19.0,0.420023,0.484868
41,19.5,0.420248,0.482666
41,20.0,0.422084,0.480354
41,20.5,0.423903,0.478744
41,21.0,0.42769,0.477496
41,21.5,0.428917,0.476664
41,22.0,0.431301,0.477288
41,22.5,0.433022,0.477903
41,23.0,0.434947,0.475782
41,23.5,0.43477,0.47361
41,24.0,0.433588,0.473751
41,24.5,0.43208,0.472882
41,25.0,0.426637,0.471214
41,25.5,0.421823,0.46777
41,26.0,0.418324,0.460222
41,26.5,0.415254,0.455141
41,27.0,0.413413,0.4547
41,27.5,0.411291,0.45456
41,28.0,0.412743,0.45268
41,28.5,0.410309,0.451592
41,29.0,0.407819,0.450287
41,29.5,0.40695,0.449638
41,30.0,0.405999,0.447926
41,30.5,0.405559,0.448814
41,31.0,0.407705,0.453673
41,31.5,0.409303,0.455794
41,32.0,0.40876,0.460457
41,32.5,0.407225,0.463505
41,33.0,0.406503,0.462901
41,33.5,0.40314,0.462254
41,34.0,0.402433,0.461318
41,34.5,0.40312,0.457443
41,35.0,0.40387,0.450564
41,35.5,0.402755,0.443588
41,36.0,0.401595,0.439424
41,36.5,0.401077,0.438663
41,37.0,0.40104,0.438084
41,37.5,0.400017,0.437638
41,38.0,0.400139,0.436356
41,38.5,0.3999,0.435526
41,39.0,0.39849,0.435147
41,39.5,0.398665,0.435174
41,40.0,0.397958,0.434216
41,40.5,0.398619,0.434001
41,41.0,0.397898,0.431611
41,41.5,0.398581,0.433532
41,42.0,0.40106,0.439989
41,42.5,0.403025,0.440646
41,43.0,0.403836,0.439682
41,43.5,0.404688,0.441121
41,44.0,0.40568,0.44181
41,44.5,0.40733,0.442674
42,15.0,0.644974,0.524995
42,15.5,0.645454,0.525408
42,16.0,0.647948,0.523512
42,16.5,0.651069,0.523294
42,17.0,0.652995,0.523729
42,17.5,0.65366,0.52369
42,18.0,0.653313,0.52325
42,18.5,0.653929,0.523076
42,19.0,0.653929,0.523473
42,19.5,0.653572,0.52286
42,20.0,0.653184,0.521894
42,20.5,0.652517,0.521772
42,21.0,0.65199,0.521772
42,21.5,0.651973,0.516978
42,22.0,0.651973,0.470705
42,22.5,0.652367,0.469203
42,23.0,0.652408,0.491803
42,23.5,0.652386,0.4963
42,24.0,0.652625,0.495905
42,24.5,0.652625,0.496399
42,25.0,0.652449,0.496848
42,25.5,0.653777,0.501505
42,26.0,0.655234,0.499576
42,26.5,0.655422,0.499165
42,27.0,0.655041,0.498947
42,27.5,0.654364,0.498987
42,28.0,0.653527,0.49907
42,28.5,0.653712,0.497613
42,29.0,0.653929,0.497426
42,29.5,0.65365,0.497643
42,30.0,0.652693,0.497643
42,30.5,0.652407,0.49719
42,31.0,0.652066,0.496773
42,31.5,0.651973,0.496735
42,32.0,0.652027,0.496948
42,32.5,0.65219,0.498686
42,33.0,0.65219,0.499612
42,33.5,0.652367,0.498659
42,34.0,0.65286,0.498944
42,34.5,0.652842,0.499202
42,35.0,0.652842,0.498453
42,35.5,0.653697,0.497875
42,36.0,0.653929,0.497437
42,36.5,0.653929,0.496872
42,37.0,0.653929,0.498531
42,37.5,0.654146,0.499583
42,38.0,0.654343,0.499633
42,38.5,0.654147,0.499154
42,39.0,0.654072,0.498728
42,39.5,0.654147,0.497118
42,40.0,0.654147,0.49546
42,40.5,0.653929,0.494515
42,41.0,0.654278,0.493308
42,41.5,0.654515,0.491609
42,42.0,0.654364,0.490231
42,42.5,0.65306,0.488972
42,43.0,0.65306,0.488078
42,43.5,0.652893,0.487962
42,44.0,0.652558,0.488078
42,44.5,0.650035,0.487962
43,15.0,0.687665,0.459239
43,15.5,0.688007,0.458804
43,16.0,0.692015,0.458242
43,16.5,0.696352,0.457717
43,17.0,0.698968,0.456774
43,17.5,0.69955,0.456243
43,18.0,0.700638,0.456866
43,18.5,0.700719,0.457026
43,19.0,0.700178,0.455134
43,19.5,0.701118,0.4544
43,20.0,0.700978,0.454362
43,20.5,0.7034,0.450903
43,21.0,0.70489,0.448979
43,21.5,0.703924,0.446232
43,22.0,0.7025,0.442527
43,22.5,0.7025,0.441568
43,23.0,0.70163,0.441865
43,23.5,0.704298,0.444204
43,24.0,0.703587,0.443309
43,24.5,0.703587,0.441283
43,25.0,0.704387,0.437735
43,25.5,0.704558,0.435478
43,26.0,0.704891,0.435004
43,26.5,0.706549,0.43407
43,27.0,0.707939,0.428927
43,27.5,0.708152,0.425771
43,28.0,0.707979,0.425136
43,28.5,0.707623,0.421547
43,29.0,0.707717,0.420286
43,29.5,0.707717,0.421086
43,30.0,0.708044,0.422052
43,30.5,0.708152,0.421326
43,31.0,0.707717,0.423233
43,31.5,0.70759,0.422469
43,32.0,0.707499,0.421848
43,32.5,0.707812,0.422043
43,33.0,0.708631,0.417334
43,33.5,0.709021,0.413701
43,34.0,0.709481,0.40536
43,34.5,0.711216,0.40158
43,35.0,0.711245,0.400735
43,35.5,0.711251,0.394168
43,36.0,0.711681,0.393804
43,36.5,0.71228,0.389396
43,37.0,0.712622,0.386824
43,37.5,0.711847,0.385326
43,38.0,0.714055,0.385326
43,38.5,0.715309,0.385325
43,39.0,0.715542,0.382817
43,39.5,0.715977,0.3825
43,40.0,0.715977,0.382305
43,40.5,0.715977,0.379667
43,41.0,0.719207,0.375955
43,41.5,0.718672,0.375254
43,42.0,0.717523,0.374235
43,42.5,0.710039,0.372934
43,43.0,0.707717,0.372717
43,43.5,0.710497,0.3725
43,44.0,0.712615,0.370798
43,44.5,0.715402,0.367599
44,15.0,0.375627,0.430652
44,15.5,0.373081,0.428184
44,16.0,0.371468,0.42216
44,16.5,0.370699,0.422131
44,17.0,0.372258,0.422654
44,17.5,0.371392,0.422723
44,18.0,0.369622,0.422223
44,18.5,0.368128,0.423479
44,19.0,0.367134,0.424041
44,19.5,0.366905,0.425047
44,20.0,0.365658,0.425435
44,20.5,0.364348,0.426347
44,21.0,0.364603,0.425823
44,21.5,0.365217,0.426963
44,22.0,0.364783,0.428044
44,22.5,0.364102,0.428478
44,23.0,0.361429,0.428478
44,23.5,0.355648,0.427793
44,24.0,0.353073,0.427174
44,24.5,0.350802,0.427174
44,25.0,0.349254,0.427174
44,25.5,0.348181,0.42741
44,26.0,0.345737,0.428078
44,26.5,0.343398,0.428501
44,27.0,0.340373,0.428913
44,27.5,0.335421,0.426781
44,28.0,0.333666,0.424976
44,28.5,0.333043,0.426762
44,29.0,0.357235,0.433479
44,29.5,0.360968,0.433925
44,30.0,0.361657,0.436809
44,30.5,0.361745,0.442562
44,31.0,0.361086,0.44629
44,31.5,0.360437,0.446522
44,32.0,0.360153,0.446522
44,32.5,0.36037,0.446522
44,33.0,0.360437,0.446522
44,33.5,0.361512,0.446304
44,34.0,0.363446,0.445452
44,34.5,0.363914,0.444792
44,35.0,0.364348,0.44391
44,35.5,0.364565,0.440301
44,36.0,0.365613,0.435866
44,36.5,0.367266,0.434905
44,37.0,0.368213,0.435779
44,37.5,0.368511,0.437372
44,38.0,0.373208,0.43664
44,38.5,0.373261,0.4354
44,39.0,0.374102,0.436348
44,39.5,0.377039,0.436161
44,40.0,0.377391,0.434565
44,40.5,0.377585,0.433741
44,41.0,0.377608,0.432756
44,41.5,0.377608,0.432608
44,42.0,0.377608,0.432559
44,42.5,0.376985,0.434125
44,43.0,0.375957,0.435864
44,43.5,0.375243,0.437067
44,44.0,0.375419,0.437391
44,44.5,0.375652,0.437391
45,15.0,0.52348,0.268505
45,15.5,0.522899,0.269427
45,16.0,0.524186,0.270929
45,16.5,0.523506,0.270534
45,17.0,0.52003,0.268844
45,17.5,0.517069,0.268588
45,18.0,0.518772,0.269969
45,18.5,0.518711,0.268628
45,19.0,0.517718,0.26723
45,19.5,0.517328,0.267784
45,20.0,0.518019,0.266995
45,20.5,0.518363,0.262544
45,21.0,0.516789,0.262497
45,21.5,0.514849,0.262323
45,22.0,0.513632,0.26308
45,22.5,0.512954,0.262429
45,23.0,0.512621,0.261247
45,23.5,0.51358,0.262135
45,24.0,0.513206,0.262051
45,24.5,0.515633,0.260941
45,25.0,0.519528,0.258982
45,25.5,0.520687,0.257198
45,26.0,0.520112,0.257975
45,26.5,0.519538,0.257702
45,27.0,0.518232,0.256433
45,27.5,0.522738,0.256315
45,28.0,0.525448,0.258486
45,28.5,0.532297,0.254891
45,29.0,0.5336,0.254043
45,29.5,0.533624,0.252026
45,30.0,0.532521,0.249455
45,30.5,0.533906,0.24895
45,31.0,0.531904,0.249062
45,31.5,0.533981,0.245642
45,32.0,0.532156,0.211954
45,32.5,0.530733,0.216029
45,33.0,0.530995,0.213364
45,33.5,0.530402,0.208416
45,34.0,0.530572,0.20878
45,34.5,0.529185,0.210386
45,35.0,0.530484,0.213378
45,35.5,0.531617,0.213604
45,36.0,0.530369,0.215998
45,36.5,0.530582,0.21425
45,37.0,0.529753,0.214121
45,37.5,0.470187,0.211493
45,38.0,0.470591,0.210492
45,38.5,0.468965,0.210685
45,39.0,0.47027,0.211503
45,39.5,0.506254,0.211164
45,40.0,0.517491,0.210641
45,40.5,0.518201,0.21111
45,41.0,0.519069,0.213359
45,41.5,0.517409,0.215235
45,42.0,0.516922,0.217307
45,42.5,0.515103,0.218515
45,43.0,0.515341,0.215924
45,43.5,0.511841,0.214533
45,44.0,0.512736,0.214556
45,44.5,0.518165,0.213324
46,15.0,0.623544,0.386939
46,15.5,0.623587,0.388558
46,16.0,0.624581,0.390786
46,16.5,0.624477,0.390828
46,17.0,0.616122,0.390109
46,17.5,0.596858,0.389491
46,18.0,0.594072,0.392554
46,18.5,0.589303,0.395863
46,19.0,0.600741,0.396406
46,19.5,0.594742,0.395889
46,20.0,0.584524,0.397629
46,20.5,0.578523,0.398152
46,21.0,0.570728,0.399018
46,21.5,0.567915,0.400234
46,22.0,0.571774,0.39977
46,22.5,0.571876,0.396877
46,23.0,0.578086,0.396427
46,23.5,0.582495,0.396413
46,24.0,0.589113,0.396456
46,24.5,0.592503,0.398
46,25.0,0.597679,0.399351
46,25.5,0.601592,0.399919
46,26.0,0.597449,0.397187
46,26.5,0.589461,0.393487
46,27.0,0.582385,0.392912
46,27.5,0.579777,0.392745
46,28.0,0.585186,0.390892
46,28.5,0.582852,0.388649
46,29.0,0.575937,0.387678
46,29.5,0.585151,0.388248
46,30.0,0.595642,0.389164
46,30.5,0.600867,0.38988
46,31.0,0.599424,0.384328
46,31.5,0.596745,0.381537
46,32.0,0.600539,0.381962
46,32.5,0.604599,0.383452
46,33.0,0.601259,0.383697
46,33.5,0.597533,0.383203
46,34.0,0.596063,0.383944
46,34.5,0.601091,0.385457
46,35.0,0.599703,0.387887
46,35.5,0.589149,0.389509
46,36.0,0.584422,0.390953
46,36.5,0.580753,0.39278
46,37.0,0.585555,0.393152
46,37.5,0.590644,0.39328
46,38.0,0.592725,0.393587
46,38.5,0.59292,0.393351
46,39.0,0.590914,0.392935
46,39.5,0.585808,0.393129
46,40.0,0.597603,0.394846
46,40.5,0.601353,0.396514
46,41.0,0.588973,0.397291
46,41.5,0.581483,0.397935
46,42.0,0.57752,0.397924
46,42.5,0.57495,0.39744
46,43.0,0.572825,0.397066
46,43.5,0.56957,0.397066
46,44.0,0.580939,0.397436
46,44.5,0.591405,0.393668
47,15.0,0.516481,0.513251
47,15.5,0.516801,0.512766
47,16.0,0.514346,0.512717
47,16.5,0.513872,0.512717
47,17.0,0.513356,0.512314
